"Market Day	",Hour Ending,MWh
41698,3,6113.56
41698,4,6461.44
41698,5,6555.87
41698,6,6733.22
41698,7,7079.71
41698,8,7438.12
41698,9,7655.37
41698,10,6992.02
41698,11,6466.09
41698,12,5862.86
41698,13,4858.15
41698,14,4046.78
41698,15,3682.53
41698,16,3611.06
41698,17,3840.34
41698,18,4281.21
41698,19,5430.89
41698,20,5713.76
41698,21,6002.91
41698,22,5672.21
41698,23,6214.41
41698,24,6913.25
41699,1,6556.57
41699,2,6285.62
41699,3,6774.1
41699,4,6539.67
41699,5,6142.66
41699,6,6196.79
41699,7,6138.65
41699,8,6339.45
41699,9,5742.72
41699,10,5632.76
41699,11,5349.6
41699,12,5215.91
41699,13,5514.66
41699,14,5695.91
41699,15,5655.71
41699,16,5610.97
41699,17,5552.65
41699,18,5359.5
41699,19,5649.01
41699,20,5760.4
41699,21,5718.73
41699,22,5554.82
41699,23,5469.81
41699,24,5365.11
41700,1,5473.16
41700,2,5635.92
41700,3,5449.26
41700,4,5333.89
41700,5,5367.37
41700,6,5207.43
41700,7,4951.62
41700,8,4872.04
41700,9,4524.53
41700,10,3882.71
41700,11,3304
41700,12,2782.03
41700,13,2709.68
41700,14,3236.09
41700,15,3392.92
41700,16,3368.6
41700,17,3520.78
41700,18,3325.97
41700,19,3031.64
41700,20,3026.1
41700,21,3179.8
41700,22,3537.68
41700,23,3803.23
41700,24,3731.46
41701,1,3577.56
41701,2,3401.75
41701,3,3060.9
41701,4,2922.96
41701,5,2707.3
41701,6,2287.65
41701,7,1613.62
41701,8,1095.94
41701,9,823.05
41701,10,697.7
41701,11,833.1
41701,12,1193.81
41701,13,1718.41
41701,14,2482.73
41701,15,3221.66
41701,16,3458.85
41701,17,3652.91
41701,18,3811.1
41701,19,3994.72
41701,20,3828.06
41701,21,3401.96
41701,22,3671.03
41701,23,4171.85
41701,24,4504.55
41702,1,4509.7
41702,2,4073.68
41702,3,3580.25
41702,4,3317.11
41702,5,2937.82
41702,6,2634.1
41702,7,2473.67
41702,8,2243.79
41702,9,1778.41
41702,10,1389
41702,11,1152.47
41702,12,1221.49
41702,13,1288.63
41702,14,1509.38
41702,15,1737.32
41702,16,2055.06
41702,17,1758.03
41702,18,1665.4
41702,19,1891.83
41702,20,2033.14
41702,21,2753.43
41702,22,2788.98
41702,23,2426.26
41702,24,2427.29
41703,1,2549.64
41703,2,2687.92
41703,3,2775.57
41703,4,2914.89
41703,5,3169.37
41703,6,3383.88
41703,7,3421.11
41703,8,3686.46
41703,9,3666.19
41703,10,3556.18
41703,11,3298.8
41703,12,3211.96
41703,13,3450.3
41703,14,3605.4
41703,15,3587.12
41703,16,3438.57
41703,17,3366.61
41703,18,3421.97
41703,19,3684.84
41703,20,4569.13
41703,21,5200.21
41703,22,5846.26
41703,23,6693.09
41703,24,7032.14
41704,1,6856.99
41704,2,6630.06
41704,3,6364.29
41704,4,6306.62
41704,5,6225.56
41704,6,6023.33
41704,7,5950.83
41704,8,6329.33
41704,9,6620.51
41704,10,6531.93
41704,11,6598.35
41704,12,6238.85
41704,13,5907.8
41704,14,6344.59
41704,15,6409.48
41704,16,6704.83
41704,17,6892.02
41704,18,6962.84
41704,19,7200.48
41704,20,7188.3
41704,21,7499.39
41704,22,7543.1
41704,23,8063.45
41704,24,8406.06
41705,1,8266.47
41705,2,8181.41
41705,3,7886.17
41705,4,7541.12
41705,5,7170.86
41705,6,6962.92
41705,7,6802.63
41705,8,7073.66
41705,9,6970.3
41705,10,6269.82
41705,11,5679.73
41705,12,5778.86
41705,13,6049.03
41705,14,6646.29
41705,15,7127.77
41705,16,7444.87
41705,17,7454.66
41705,18,7509.64
41705,19,7676.27
41705,20,7662.41
41705,21,7814.61
41705,22,7482.14
41705,23,6909.29
41705,24,6276.79
41706,1,5827.61
41706,2,5778.16
41706,3,5637.18
41706,4,5642.36
41706,5,5575.38
41706,6,5200.12
41706,7,4518.62
41706,8,4020.87
41706,9,3525.91
41706,10,2883.8
41706,11,2083.34
41706,12,1558.35
41706,13,1252.37
41706,14,1168.26
41706,15,1221.83
41706,16,1316.17
41706,17,1353.24
41706,18,1357.61
41706,19,1254.31
41706,20,1501.42
41706,21,2032.84
41706,22,2527.15
41706,23,3255.5
41706,24,3982.89
41707,1,4890.11
41707,2,5806.39
41707,3,6492.51
41707,4,7017.92
41707,5,7069.07
41707,6,7268.58
41707,7,7720.68
41707,8,8057.37
41707,9,8318.67
41707,10,8255.06
41707,11,8257.91
41707,12,8358.7
41707,13,8731.41
41707,14,8973.05
41707,15,8922.84
41707,16,8857.41
41707,17,9176.53
41707,18,8992.44
41707,19,8691.82
41707,20,8310.02
41707,21,8041.54
41707,22,7706.93
41707,23,7715.99
41707,24,8033.48
41708,1,8492.14
41708,2,8583.31
41708,3,8719.56
41708,4,8194.07
41708,5,7367.64
41708,6,6707.91
41708,7,6056.71
41708,8,5772.42
41708,9,5327.88
41708,10,4819.88
41708,11,4279.28
41708,12,3679.13
41708,13,3450.35
41708,14,3141.44
41708,15,3003.32
41708,16,2775.88
41708,17,2505.48
41708,18,2483.44
41708,19,2547.95
41708,20,2691.41
41708,21,2796.31
41708,22,2770.1
41708,23,3294.58
41708,24,3793.76
41709,1,4270.15
41709,2,4867.83
41709,3,5382.2
41709,4,5924.64
41709,5,6016.12
41709,6,6218.39
41709,7,6577.04
41709,8,6750.22
41709,9,6750.1
41709,10,6690.59
41709,11,6603.89
41709,12,6601.28
41709,13,6052.58
41709,14,6324.56
41709,15,6646.08
41709,16,6837.9
41709,17,6959.43
41709,18,7311.33
41709,19,7390.59
41709,20,7641.84
41709,21,8127.82
41709,22,8400.46
41709,23,8043.04
41709,24,8074.01
41710,1,7912.95
41710,2,7682.64
41710,3,7774.7
41710,4,7508.5
41710,5,7375.47
41710,6,6881.32
41710,7,6473.29
41710,8,5868.15
41710,9,5446.66
41710,10,5282.13
41710,11,4736.79
41710,12,3966.43
41710,13,3402.58
41710,14,3211.48
41710,15,3191.58
41710,16,3315.16
41710,17,3004.89
41710,18,2663.39
41710,19,2173.85
41710,20,1651.85
41710,21,1927.83
41710,22,2402.03
41710,23,2960.35
41710,24,3427.44
41711,1,3780.58
41711,2,4188.17
41711,3,4639.79
41711,4,4860.74
41711,5,5196.44
41711,6,5428.8
41711,7,5451.48
41711,8,5408.12
41711,9,5169.44
41711,10,4655.02
41711,11,4146.63
41711,12,4090.82
41711,13,4432.23
41711,14,5133.43
41711,15,6535.47
41711,16,7318.35
41711,17,7528.18
41711,18,7113.58
41711,19,7077.33
41711,20,8312.66
41711,21,8952.4
41711,22,8799.92
41711,23,8549.64
41711,24,8335.88
41712,1,8113.11
41712,2,8479.5
41712,3,8238.33
41712,4,8254.65
41712,5,8683.37
41712,6,9063.82
41712,7,9391.55
41712,8,9759.32
41712,9,9522.09
41712,10,9545.96
41712,11,9564.86
41712,12,9264.36
41712,13,9024.34
41712,14,8908.42
41712,15,8856.27
41712,16,8598.9
41712,17,8332.03
41712,18,7686.51
41712,19,6221.88
41712,20,5327.19
41712,21,5289.73
41712,22,4892.36
41712,23,4550.93
41712,24,4630.6
41713,1,4382.64
41713,2,3818.78
41713,3,3565.69
41713,4,3241.17
41713,5,3324.9
41713,6,4135.13
41713,7,4878.95
41713,8,5118.94
41713,9,4946.54
41713,10,4605.73
41713,11,4474.35
41713,12,4555.59
41713,13,4569
41713,14,4912.44
41713,15,5308.12
41713,16,5679.9
41713,17,5625.52
41713,18,5823.23
41713,19,6217.41
41713,20,6454.62
41713,21,6814
41713,22,6858.34
41713,23,6828.7
41713,24,6727.18
41714,1,6805.76
41714,2,6841.43
41714,3,6860.6
41714,4,6397.43
41714,5,6046.78
41714,6,5915.02
41714,7,5560.61
41714,8,5210.84
41714,9,4728.88
41714,10,4073.21
41714,11,3487.59
41714,12,2852.96
41714,13,2530.26
41714,14,2600.79
41714,15,2500.57
41714,16,2419.67
41714,17,2432.59
41714,18,2441.29
41714,19,2440.14
41714,20,2747.31
41714,21,3316.68
41714,22,4171.01
41714,23,4907.25
41714,24,5464.88
41715,1,5760.12
41715,2,6076.72
41715,3,6299.66
41715,4,6448.26
41715,5,6518.21
41715,6,6858.13
41715,7,7092.15
41715,8,7043.71
41715,9,7154.83
41715,10,7110.29
41715,11,6782.83
41715,12,6505.67
41715,13,6259.93
41715,14,6086.22
41715,15,5788.68
41715,16,5638.7
41715,17,5589.61
41715,18,5404.88
41715,19,5557.29
41715,20,6015.75
41715,21,6545.86
41715,22,7293.65
41715,23,7049.67
41715,24,6831.88
41716,1,6389.95
41716,2,5958.21
41716,3,5929.7
41716,4,6050.13
41716,5,5741.95
41716,6,5624.63
41716,7,5250.31
41716,8,5172.43
41716,9,5242.48
41716,10,4831.23
41716,11,4408.13
41716,12,3887.36
41716,13,3724.35
41716,14,4453.84
41716,15,4858.15
41716,16,5078.34
41716,17,4633.57
41716,18,4889.14
41716,19,5380.26
41716,20,5864.28
41716,21,6129.74
41716,22,6172.18
41716,23,6448.35
41716,24,6526.94
41717,1,6718.12
41717,2,7047.28
41717,3,7280.71
41717,4,7084.78
41717,5,7316.06
41717,6,7621.48
41717,7,7669.32
41717,8,7535.34
41717,9,6907.32
41717,10,6525.25
41717,11,6263.47
41717,12,6328.92
41717,13,6448.78
41717,14,6436.99
41717,15,6442.32
41717,16,6186.35
41717,17,5964.54
41717,18,5624.18
41717,19,4721.19
41717,20,3637.92
41717,21,3414.59
41717,22,3449.03
41717,23,3334.77
41717,24,3146.06
41718,1,3002.29
41718,2,2756.18
41718,3,2609.37
41718,4,2357.4
41718,5,2041.41
41718,6,1816.6
41718,7,1723.17
41718,8,1676.61
41718,9,1536.08
41718,10,1492.11
41718,11,1440.92
41718,12,1650.26
41718,13,1763.61
41718,14,2058.45
41718,15,2329.78
41718,16,2537.64
41718,17,2698.27
41718,18,2789.84
41718,19,3030.22
41718,20,3569.62
41718,21,4540.71
41718,22,5381.4
41718,23,5516.99
41718,24,5995.76
41719,1,6215.88
41719,2,6431.47
41719,3,6742.18
41719,4,6771.43
41719,5,6745.49
41719,6,6822.51
41719,7,6325.78
41719,8,6473.56
41719,9,5737.75
41719,10,5161.23
41719,11,5663.13
41719,12,6452.34
41719,13,7121.85
41719,14,7403.89
41719,15,7946.95
41719,16,8261.91
41719,17,8206.4
41719,18,8276.72
41719,19,8376.54
41719,20,8497.62
41719,21,8582.66
41719,22,8414.42
41719,23,8058.5
41719,24,7699.3
41720,1,7582.6
41720,2,7387.27
41720,3,7478.09
41720,4,7900.23
41720,5,7817.5
41720,6,7825.88
41720,7,7687.37
41720,8,7633.69
41720,9,7643.22
41720,10,7390.77
41720,11,6924.09
41720,12,6469.08
41720,13,6376.52
41720,14,6336.47
41720,15,6216.02
41720,16,6356.54
41720,17,6580.66
41720,18,6526.11
41720,19,6334.08
41720,20,6096.18
41720,21,5715.73
41720,22,5180.51
41720,23,4630.49
41720,24,4086.43
41721,1,3623.3
41721,2,3340.09
41721,3,2853.87
41721,4,2128.02
41721,5,1669.02
41721,6,1283.98
41721,7,1065.48
41721,8,957.47
41721,9,829.67
41721,10,660.51
41721,11,610.62
41721,12,686.28
41721,13,824.93
41721,14,956.79
41721,15,1019.1
41721,16,933.27
41721,17,835.61
41721,18,745.06
41721,19,609.56
41721,20,525.57
41721,21,654.72
41721,22,898.43
41721,23,863.01
41721,24,698.94
41722,1,795.02
41722,2,759
41722,3,714.12
41722,4,664.65
41722,5,816.16
41722,6,987.87
41722,7,1210.39
41722,8,1548.78
41722,9,1800.62
41722,10,2124.42
41722,11,2740.7
41722,12,3246.18
41722,13,3574.54
41722,14,4116.8
41722,15,4863.64
41722,16,5292.67
41722,17,6214.54
41722,18,7058.33
41722,19,7665.38
41722,20,7788.92
41722,21,7046.4
41722,22,5828.01
41722,23,5046.22
41722,24,5094.33
41723,1,5789.52
41723,2,6832.13
41723,3,7590.86
41723,4,7976.18
41723,5,8252.55
41723,6,8087.19
41723,7,7677.96
41723,8,7159.35
41723,9,6700.28
41723,10,6823.8
41723,11,6496.77
41723,12,6026.27
41723,13,5389.51
41723,14,5114.38
41723,15,4880.01
41723,16,4431.07
41723,17,4077.39
41723,18,3428.11
41723,19,2649.23
41723,20,1824.74
41723,21,1414.9
41723,22,1208.68
41723,23,1104.71
41723,24,1163.53
41724,1,1820.68
41724,2,3243.04
41724,3,4535.61
41724,4,5431.95
41724,5,5985.42
41724,6,6428.27
41724,7,6769.89
41724,8,7315.36
41724,9,6837.39
41724,10,7091.45
41724,11,7306.55
41724,12,7181.39
41724,13,7027.81
41724,14,6845.43
41724,15,7024.13
41724,16,7083.36
41724,17,7274.7
41724,18,7421.37
41724,19,7610.05
41724,20,7875.73
41724,21,8152.78
41724,22,8055.59
41724,23,7993.47
41724,24,7915.74
41725,1,7624.17
41725,2,7661.04
41725,3,8134.61
41725,4,8182.05
41725,5,7891.77
41725,6,7719.72
41725,7,7541.82
41725,8,7419.55
41725,9,7083.19
41725,10,6724.72
41725,11,6354.28
41725,12,6289.6
41725,13,6504.84
41725,14,6388.96
41725,15,5700.75
41725,16,5415.66
41725,17,5747.2
41725,18,6717.49
41725,19,7774.07
41725,20,8078.2
41725,21,8216.41
41725,22,8491.49
41725,23,8447.84
41725,24,8154.15
41726,1,8361.92
41726,2,8254.11
41726,3,8026.2
41726,4,7513.24
41726,5,7051.9
41726,6,6466.46
41726,7,5606.46
41726,8,4766.55
41726,9,3667.08
41726,10,2845.34
41726,11,2472.82
41726,12,1736.18
41726,13,1371.99
41726,14,1122.49
41726,15,1013.39
41726,16,752.97
41726,17,714.49
41726,18,1036.73
41726,19,1260.54
41726,20,1216.47
41726,21,1246.73
41726,22,1140.33
41726,23,1257.41
41726,24,1389.48
41727,1,1582.13
41727,2,1768.92
41727,3,1751.83
41727,4,1616.85
41727,5,1716.81
41727,6,1834.5
41727,7,2066.43
41727,8,2063.29
41727,9,1839.4
41727,10,1811.41
41727,11,2082.35
41727,12,2602.01
41727,13,3329.57
41727,14,3942.06
41727,15,4238.69
41727,16,4365.01
41727,17,4391.2
41727,18,4545.03
41727,19,4694.56
41727,20,4797.66
41727,21,6143.43
41727,22,6983.07
41727,23,6951.49
41727,24,7243.94
41728,1,7379.45
41728,2,6644.04
41728,3,6546.15
41728,4,4975.36
41728,5,5992.82
41728,6,6273.22
41728,7,6094.42
41728,8,7028
41728,9,7052.14
41728,10,6235.66
41728,11,5715.57
41728,12,5575.97
41728,13,5495.38
41728,14,5792.47
41728,15,6172.98
41728,16,4616.52
41728,17,3934.39
41728,18,5494.61
41728,19,5853.38
41728,20,6482.71
41728,21,6697.83
41728,22,6643.82
41728,23,6273.28
41728,24,5831.12
41729,1,5827.28
41729,2,5503.63
41729,3,5567.71
41729,4,5835.95
41729,5,6117.12
41729,6,6838.69
41729,7,8085.2
41729,8,9082.6
41729,9,9332.46
41729,10,9182.4
41729,11,9088.37
41729,12,8904.79
41729,13,9150.6
41729,14,8996.66
41729,15,9640.07
41729,16,9897.67
41729,17,10017.35
41729,18,10089.48
41729,19,10235.54
41729,20,10567.28
41729,21,10630.61
41729,22,10271.94
41729,23,10160.77
41729,24,9785.63
41730,1,8170.28
41730,2,7113.99
41730,3,8473.47
41730,4,8322.85
41730,5,8750.01
41730,6,9197.37
41730,7,9167.19
41730,8,8947.42
41730,9,8523.18
41730,10,8397.61
41730,11,8000.96
41730,12,7238.49
41730,13,6637.93
41730,14,6017.83
41730,15,5356.46
41730,16,4582.66
41730,17,3920.05
41730,18,3326.6
41730,19,2739.97
41730,20,2474.99
41730,21,2530.54
41730,22,2398.28
41730,23,2231.42
41730,24,1842.75
41731,1,1558.51
41731,2,1686.89
41731,3,2235.9
41731,4,2638.56
41731,5,2750.42
41731,6,3333.29
41731,7,3114.94
41731,8,3065.17
41731,9,3124.35
41731,10,3033.16
41731,11,2800.01
41731,12,2992.13
41731,13,3418.16
41731,14,4110.18
41731,15,4920.86
41731,16,5435.99
41731,17,5945.04
41731,18,6218.09
41731,19,6158.54
41731,20,6440.01
41731,21,6586.51
41731,22,6622.77
41731,23,6262.31
41731,24,6047.29
41732,1,6541.52
41732,2,6830.85
41732,3,6582.85
41732,4,6373.97
41732,5,6655.02
41732,6,6226.41
41732,7,6153.96
41732,8,6108.25
41732,9,5586.03
41732,10,4717.23
41732,11,3982.17
41732,12,3457.26
41732,13,3306.71
41732,14,3398.35
41732,15,3742.27
41732,16,3824.75
41732,17,4005.03
41732,18,4069.33
41732,19,4511.03
41732,20,4574.95
41732,21,4909.3
41732,22,4837.75
41732,23,4840
41732,24,5301.5
41733,1,4902.6
41733,2,4244.36
41733,3,4420.74
41733,4,4776.5
41733,5,5256.27
41733,6,5623.39
41733,7,5906.92
41733,8,6097.4
41733,9,6076.71
41733,10,6118.67
41733,11,6247.81
41733,12,6360.81
41733,13,6654.18
41733,14,6941.55
41733,15,7280.56
41733,16,7407.88
41733,17,7589.7
41733,18,7368.97
41733,19,6844.78
41733,20,5981.6
41733,21,5092.18
41733,22,4372.68
41733,23,3981.11
41733,24,3520.98
41734,1,3461.18
41734,2,3535.86
41734,3,3422.3
41734,4,3565.33
41734,5,4028.5
41734,6,4225.14
41734,7,4394.87
41734,8,4785.68
41734,9,4651.23
41734,10,4135.97
41734,11,4328.51
41734,12,4398.79
41734,13,4387.61
41734,14,4421.05
41734,15,4613.78
41734,16,4887.41
41734,17,5157.95
41734,18,5390.9
41734,19,5308.64
41734,20,5297.99
41734,21,5970.45
41734,22,6236.03
41734,23,6287.43
41734,24,6454.23
41735,1,6292.06
41735,2,6379.94
41735,3,6448.41
41735,4,6929.75
41735,5,6775.37
41735,6,6505.6
41735,7,6563.12
41735,8,6356.29
41735,9,5808.31
41735,10,4735.49
41735,11,4117.24
41735,12,3630.05
41735,13,3531.98
41735,14,3503.97
41735,15,3241.33
41735,16,2806.95
41735,17,2308.09
41735,18,2349.82
41735,19,2536.36
41735,20,3000.35
41735,21,2908.16
41735,22,2609.85
41735,23,2248.62
41735,24,2269.46
41736,1,2227.65
41736,2,1989.84
41736,3,1616.11
41736,4,1523.73
41736,5,1394.42
41736,6,1450.42
41736,7,1487.28
41736,8,1612.49
41736,9,1601.99
41736,10,1219.07
41736,11,1189.42
41736,12,1573.21
41736,13,2201.82
41736,14,2557.17
41736,15,3522.19
41736,16,4553.61
41736,17,5487.18
41736,18,6059.39
41736,19,5920.95
41736,20,5665.33
41736,21,5691.48
41736,22,5903.36
41736,23,5622.24
41736,24,5334.84
41737,1,5547.12
41737,2,5972.69
41737,3,6061.65
41737,4,6023.92
41737,5,6163.2
41737,6,6082.71
41737,7,6154.35
41737,8,5825.59
41737,9,5530.14
41737,10,5980.02
41737,11,6256.61
41737,12,5986.78
41737,13,5687.53
41737,14,6224.16
41737,15,6291.3
41737,16,6065.7
41737,17,5670.32
41737,18,5051.86
41737,19,4242.07
41737,20,3175.03
41737,21,3083.19
41737,22,3157.07
41737,23,2962.21
41737,24,2873.21
41738,1,3142.43
41738,2,3551.31
41738,3,3961.64
41738,4,4600.49
41738,5,5131.21
41738,6,5787.29
41738,7,6575.46
41738,8,6700.92
41738,9,6392.03
41738,10,6135.28
41738,11,6342.46
41738,12,6473.29
41738,13,6742.64
41738,14,7147.22
41738,15,7432.53
41738,16,7805.43
41738,17,8397.19
41738,18,8303.08
41738,19,7986.91
41738,20,8036.79
41738,21,8934.74
41738,22,9192.18
41738,23,9031.57
41738,24,8764.19
41739,1,8278.25
41739,2,7929.34
41739,3,7656.2
41739,4,7358.98
41739,5,7229.75
41739,6,7688.85
41739,7,7591.64
41739,8,7153.95
41739,9,6105.83
41739,10,5873.1
41739,11,6693.94
41739,12,7506.15
41739,13,8053.12
41739,14,8297.34
41739,15,8277.4
41739,16,7819.62
41739,17,6686.58
41739,18,5396.45
41739,19,3769.06
41739,20,2431.71
41739,21,1849.28
41739,22,1457.96
41739,23,1339.95
41739,24,1342.68
41740,1,1689.71
41740,2,2260.67
41740,3,2726.94
41740,4,3135.19
41740,5,3412.98
41740,6,4017.53
41740,7,4249.97
41740,8,4378.03
41740,9,3512.03
41740,10,2604.4
41740,11,2859.39
41740,12,3060.24
41740,13,2975.78
41740,14,2913.01
41740,15,2731.09
41740,16,2370.59
41740,17,2048.66
41740,18,1627.61
41740,19,1269.12
41740,20,1812.81
41740,21,3111.31
41740,22,4449.72
41740,23,5339.84
41740,24,6361
41741,1,6156.95
41741,2,5217.74
41741,3,5255.26
41741,4,6819.19
41741,5,6836.64
41741,6,6809.96
41741,7,6868.42
41741,8,7257.22
41741,9,6338.52
41741,10,5738.14
41741,11,5343.76
41741,12,5187.88
41741,13,4965.03
41741,14,4712.55
41741,15,4493.74
41741,16,4374.09
41741,17,4584.91
41741,18,4894.52
41741,19,5254.26
41741,20,5815.56
41741,21,6803.07
41741,22,6610.37
41741,23,6417.19
41741,24,6219.04
41742,1,5693.42
41742,2,5582.26
41742,3,5317.6
41742,4,5284.33
41742,5,5577.91
41742,6,6033.15
41742,7,6550.78
41742,8,7062.66
41742,9,7570.1
41742,10,7892.18
41742,11,7881.47
41742,12,7726.51
41742,13,7731.63
41742,14,7952.36
41742,15,8165.46
41742,16,8601.43
41742,17,8563.87
41742,18,8623.72
41742,19,8685.14
41742,20,8765.76
41742,21,8875.05
41742,22,8905.17
41742,23,8567.8
41742,24,8490.82
41743,1,8118.15
41743,2,8093.53
41743,3,8311.54
41743,4,8405.46
41743,5,8646.43
41743,6,8588.07
41743,7,8304.69
41743,8,8635.56
41743,9,8449.96
41743,10,8413.28
41743,11,8122.59
41743,12,8309.83
41743,13,8192.16
41743,14,7938.38
41743,15,7578.48
41743,16,7675.64
41743,17,8043.84
41743,18,7902.67
41743,19,7236.04
41743,20,6394.47
41743,21,5580.91
41743,22,4774.89
41743,23,3864.47
41743,24,3378.84
41744,1,3162.89
41744,2,3114.77
41744,3,3271.81
41744,4,3343.07
41744,5,3149.8
41744,6,2900.76
41744,7,2485.35
41744,8,2158.88
41744,9,2105.3
41744,10,2011.64
41744,11,2053.72
41744,12,2126.57
41744,13,2123.34
41744,14,2143.6
41744,15,2546.14
41744,16,3208.78
41744,17,3805.64
41744,18,3926.52
41744,19,4282.33
41744,20,4292.17
41744,21,4693.02
41744,22,5900.26
41744,23,6236.85
41744,24,6111.72
41745,1,6441.58
41745,2,6576.6
41745,3,6943.65
41745,4,7301.65
41745,5,7060.85
41745,6,7707.56
41745,7,8085.89
41745,8,8009.72
41745,9,7722.91
41745,10,7814.24
41745,11,7893.72
41745,12,7879.05
41745,13,7866.57
41745,14,7871.28
41745,15,7995.69
41745,16,8168.9
41745,17,8400.19
41745,18,8105.07
41745,19,8082.82
41745,20,8077.62
41745,21,8214.97
41745,22,8049.48
41745,23,8193.16
41745,24,8401.78
41746,1,8226.11
41746,2,8201.11
41746,3,7748.92
41746,4,7521.22
41746,5,7167.93
41746,6,6823.2
41746,7,6143.83
41746,8,5587.99
41746,9,4517.54
41746,10,3714.03
41746,11,3333.8
41746,12,3142.86
41746,13,2486.27
41746,14,2162.48
41746,15,1994.32
41746,16,1994.6
41746,17,1901.75
41746,18,1673.18
41746,19,1324.08
41746,20,1366.86
41746,21,1628.55
41746,22,1924.54
41746,23,2098.02
41746,24,2069.73
41747,1,2116.82
41747,2,2199.96
41747,3,2398.93
41747,4,2531.18
41747,5,2658.37
41747,6,3014.13
41747,7,3388.39
41747,8,3502.36
41747,9,3266.86
41747,10,3361.82
41747,11,3736.35
41747,12,3859.16
41747,13,3697.89
41747,14,3682.12
41747,15,4084.47
41747,16,4833.46
41747,17,5781.44
41747,18,6661.81
41747,19,7233.33
41747,20,7446.15
41747,21,7860.18
41747,22,8306.49
41747,23,8372.93
41747,24,7735.75
41748,1,7859.43
41748,2,7439.43
41748,3,7382.68
41748,4,7408.93
41748,5,7438.04
41748,6,7944.75
41748,7,7780.76
41748,8,7281.57
41748,9,7674.33
41748,10,7967.68
41748,11,8073.55
41748,12,7891.9
41748,13,7605.27
41748,14,7449.32
41748,15,7290.41
41748,16,7128.13
41748,17,6884.38
41748,18,6104
41748,19,5324.25
41748,20,4678.39
41748,21,4789.96
41748,22,5233.08
41748,23,5594.1
41748,24,5788.47
41749,1,5786.85
41749,2,5468.67
41749,3,5453.12
41749,4,5368.53
41749,5,5064.26
41749,6,4592.79
41749,7,4659.14
41749,8,4195.31
41749,9,3530.04
41749,10,2981.32
41749,11,2789.55
41749,12,2789.72
41749,13,2620.05
41749,14,2650.03
41749,15,2865.49
41749,16,2860.34
41749,17,2804.62
41749,18,2780.88
41749,19,2890.69
41749,20,3335.34
41749,21,4135.62
41749,22,4388.6
41749,23,3994.91
41749,24,4351.28
41750,1,4451.72
41750,2,4140.35
41750,3,3900.48
41750,4,4225.43
41750,5,4632.93
41750,6,4901.1
41750,7,4385.07
41750,8,4180.1
41750,9,3649.87
41750,10,3338.5
41750,11,3427.65
41750,12,3937.97
41750,13,5013.68
41750,14,6184.44
41750,15,7001.75
41750,16,7570.27
41750,17,7859.57
41750,18,7806.92
41750,19,7444.36
41750,20,6772.32
41750,21,6347.34
41750,22,6356.65
41750,23,6679.42
41750,24,6721.68
41751,1,6290.74
41751,2,5779.52
41751,3,5285.45
41751,4,4943.12
41751,5,4320.53
41751,6,3878.77
41751,7,3494.25
41751,8,2952.48
41751,9,2558.1
41751,10,2951.74
41751,11,3333.75
41751,12,3665.12
41751,13,3566.74
41751,14,3687.52
41751,15,3698.68
41751,16,3445.62
41751,17,3264.09
41751,18,3244.24
41751,19,3201.99
41751,20,3311.72
41751,21,3828.96
41751,22,4504
41751,23,4997.92
41751,24,5464.9
41752,1,5960.27
41752,2,6462.48
41752,3,6591.63
41752,4,7020.68
41752,5,7261.54
41752,6,7479.58
41752,7,7723.51
41752,8,7395.12
41752,9,7563.41
41752,10,7701.75
41752,11,7611.82
41752,12,7515.69
41752,13,7456.46
41752,14,7445.04
41752,15,7533.41
41752,16,7602.07
41752,17,7470.83
41752,18,7440.33
41752,19,7583.14
41752,20,7406.91
41752,21,7219.56
41752,22,7127.26
41752,23,7024.94
41752,24,6811.3
41753,1,6388.8
41753,2,5937.36
41753,3,5560.72
41753,4,5656.76
41753,5,5402.53
41753,6,5397.1
41753,7,5190.28
41753,8,5236.2
41753,9,4194.04
41753,10,3560.89
41753,11,4259.39
41753,12,4448.42
41753,13,3919.83
41753,14,4170.21
41753,15,4694.43
41753,16,5249.82
41753,17,5236.38
41753,18,4863.21
41753,19,3799.59
41753,20,3020.1
41753,21,2829.48
41753,22,2276.55
41753,23,2008.15
41753,24,1796.78
41754,1,1969.9
41754,2,2336.09
41754,3,2919.68
41754,4,3444.29
41754,5,3870.97
41754,6,4523.28
41754,7,4759.49
41754,8,4100.2
41754,9,2568.33
41754,10,1337.41
41754,11,1112.59
41754,12,1328.19
41754,13,1598.57
41754,14,2244.77
41754,15,2419.09
41754,16,2604.98
41754,17,2593.73
41754,18,2413.14
41754,19,1968.31
41754,20,1650.88
41754,21,2103.38
41754,22,3108.12
41754,23,4061.91
41754,24,4985.71
41755,1,4765.74
41755,2,5144.66
41755,3,5378.72
41755,4,5559.46
41755,5,5797.09
41755,6,6101.62
41755,7,6238.04
41755,8,6521.27
41755,9,6747.52
41755,10,6886.29
41755,11,7168.25
41755,12,7254
41755,13,7250.77
41755,14,7275.15
41755,15,7211.08
41755,16,7352.87
41755,17,7465.14
41755,18,7658.47
41755,19,8261.14
41755,20,8453.54
41755,21,8683.77
41755,22,8699.76
41755,23,8645.46
41755,24,8432.24
41756,1,8351.17
41756,2,8144.28
41756,3,8086.28
41756,4,8404.65
41756,5,8277.67
41756,6,8112.46
41756,7,7689.59
41756,8,8073.54
41756,9,8914.05
41756,10,9098.57
41756,11,9154.03
41756,12,9252.23
41756,13,9326.91
